pkey,Previous_occupation_42,previous_emp_type,retirement_age
22599,"csp_3_3","ec-1-6",59
22600,"csp_4_6","ec-1-6",59
22608,"csp_5_2","ec-1-6",62
22610,"csp_3_1","ec-2-2",63
22631,"csp_4_6","ec-1-6",61
22642,"csp_5_2","ec-1-6",63
22653,"csp_5_2","ec-1-6",60
22655,"csp_5_2","ec-1-6",65
22656,"csp_5_4","ec-1-6",60
22671,"csp_2_2","ec-2-1",60
22672,"csp_4_6","ec-1-6",61
22676,"csp_6_8","ec-1-6",65
22678,"csp_6_2","ec-1-6",58
22689,"csp_5_6","ec-1-6",65
22693,"csp_4_6","ec-1-6",59
22724,"csp_3_8","ec-1-6",60
22726,"csp_5_4","ec-1-5",60
22731,"csp_5_2","ec-1-6",60
22732,"csp_6_3","ec-1-6",63
22736,"csp_4_6","ec-1-6",60
22745,"csp_5_4","ec-1-6",65
22749,"csp_5_5","ec-1-6",59
22752,"csp_4_5","ec-1-6",60
22756,"csp_6_9","ec-1-5",60
22761,"csp_4_8","ec-1-6",60
22782,"csp_4_8","ec-1-6",65
22783,"csp_6_7","ec-1-5",60
22784,"csp_5_2","ec-1-6",62
22785,"csp_5_4","ec-1-6",65
22791,"csp_2_1","ec-2-2",53
22798,"csp_5_4","ec-1-6",60
22800,"csp_6_2","ec-1-6",60
22804,"csp_1_1","ec-2-1",60
22807,"csp_5_4","ec-1-6",56
22809,"csp_5_6","ec-1-6",60
22814,"csp_5_2","ec-1-6",61
22818,"csp_5_6","ec-1-6",61
22823,"csp_6_7","ec-1-6",50
22829,"csp_6_7","ec-1-2",60
22831,"csp_4_3","ec-1-6",64
22833,"csp_3_4","ec-1-6",60
22837,"csp_4_5","ec-1-6",60
22841,"csp_6_7","ec-1-6",60
22844,"csp_6_2","ec-1-6",58
22847,"csp_4_6","ec-1-6",60
22850,"csp_5_4","ec-1-6",63
22872,"csp_3_1","ec-2-1",65
22878,"csp_3_3","ec-1-6",60
22885,"csp_5_6","ec-1-6",60
22912,"csp_5_6","ec-1-5",60
22914,"csp_6_3","ec-1-5",63
22917,"csp_5_5","ec-1-6",62
22919,"csp_1_1","ec-2-1",60
22924,"csp_1_1","ec-2-1",65
22944,"csp_6_2","ec-1-6",65
22968,"csp_5_4","ec-1-6",60
22970,"csp_3_8","ec-1-6",60
22981,"csp_3_1","ec-2-1",60
22992,"csp_5_2","ec-1-6",60
22993,"csp_5_4","ec-1-6",55
23013,"csp_4_5","ec-1-6",55
23024,"csp_3_3","ec-1-6",60
23025,"csp_6_4","ec-1-6",57
23043,"csp_5_2","ec-1-6",64
23044,"csp_5_2","ec-1-6",60
23047,"csp_5_6","ec-1-6",60
23049,"csp_1_1","ec-2-1",60
23070,"csp_3_8","ec-1-6",60
23082,"csp_3_5","ec-1-6",60
23090,"csp_5_2","ec-1-6",60
23111,"csp_5_5","ec-1-6",63
23117,"csp_4_6","ec-1-6",64
23134,"csp_4_6","ec-1-6",60
23158,"csp_5_6","ec-1-6",60
23161,"csp_2_2","ec-2-2",60
23162,"csp_4_3","ec-1-6",60
23188,"csp_1_1","ec-2-1",60
23201,"csp_2_2","ec-2-1",57
23205,"csp_5_2","ec-1-6",58
23214,"csp_3_1","ec-2-2",62
23241,"csp_6_8","ec-1-6",60
23254,"csp_5_2","ec-1-5",60
23261,"csp_4_3","ec-1-6",65
23285,"csp_5_2","ec-1-5",60
23286,"csp_6_7","ec-1-6",60
23298,"csp_5_6","ec-1-6",57
23299,"csp_6_8","ec-1-6",60
23315,"csp_6_4","ec-1-6",63
23347,"csp_3_8","ec-1-6",55
23353,"csp_5_2","ec-1-6",65
23357,"csp_3_4","ec-1-6",60
23368,"csp_6_5","ec-1-6",60
23371,"csp_4_7","ec-1-6",56
23398,"csp_5_4","ec-1-6",60
23415,"csp_3_4","ec-1-6",58
23428,"csp_4_2","ec-1-6",60
23442,"csp_3_8","ec-1-6",56
23444,"csp_5_5","ec-1-6",60
23450,"csp_5_4","ec-1-6",60
23461,"csp_2_1","ec-2-1",60
23499,"csp_3_8","ec-1-6",57
23504,"csp_4_7","ec-1-6",60
23512,"csp_4_3","ec-1-6",60
23515,"csp_4_3","ec-2-1",60
23524,"csp_6_7","ec-1-6",60
23526,"csp_4_6","ec-1-6",55
23543,"csp_4_2","ec-1-6",63
23546,"csp_3_1","ec-2-1",60
23547,"csp_2_2","ec-2-2",52
23558,"csp_3_8","ec-1-6",65
23601,"csp_2_1","ec-2-1",58
23608,"csp_6_8","ec-1-6",60
23609,"csp_5_5","ec-1-6",60
23613,"csp_6_4","ec-1-6",65
23615,"csp_4_6","ec-2-1",55
23621,"csp_4_5","ec-1-5",65
23629,"csp_3_8","ec-1-6",56
23641,"csp_3_8","ec-1-6",60
23643,"csp_4_2","ec-1-6",60
23682,"csp_5_6","ec-1-6",60
23691,"csp_2_1","ec-2-2",64
23697,"csp_4_3","ec-1-6",60
23705,"csp_4_2","ec-1-6",65
23713,"csp_6_8","ec-1-5",60
23716,"csp_5_6","ec-1-6",60
23732,"csp_4_6","ec-1-6",65
23735,"csp_3_4","ec-1-6",65
23737,"csp_6_7","ec-1-5",60
23750,"csp_4_6","ec-1-6",60
23766,"csp_5_2","ec-1-6",60
23770,"csp_4_2","ec-1-6",65
23777,"csp_5_3","ec-1-6",60
23790,"csp_6_7","ec-1-6",54
23794,"csp_4_5","ec-1-6",60
23806,"csp_5_2","ec-1-6",60
23815,"csp_6_3","ec-1-6",60
23818,"csp_6_2","ec-1-6",57
23819,"csp_5_2","ec-1-6",60
23847,"csp_2_1","ec-2-2",53
23859,"csp_4_8","ec-1-6",65
23866,"csp_4_8","ec-1-6",60
23867,"csp_4_5","ec-1-6",59
23881,"csp_2_1","ec-2-2",60
23882,"csp_6_7","ec-1-5",62
23886,"csp_4_8","ec-1-6",59
23902,"csp_4_3","ec-2-1",60
23908,"csp_4_4","ec-1-6",64
23922,"csp_5_4","ec-1-6",60
23937,"csp_4_5","ec-1-5",54
23954,"csp_6_3","ec-1-6",60
24007,"csp_5_2","ec-1-6",55
24023,"csp_1_1","ec-2-1",62
24025,"csp_5_2","ec-1-6",62
24064,"csp_6_2","ec-1-6",59
24071,"csp_4_5","ec-1-6",65
24079,"csp_2_1","ec-2-1",56
24103,"csp_5_6","ec-1-6",60
24114,"csp_2_2","ec-2-1",65
24122,"csp_6_4","ec-1-6",60
24139,"csp_6_2","ec-1-6",60
24174,"csp_5_2","ec-1-5",60
24179,"csp_6_7","ec-1-2",60
24208,"csp_5_4","ec-1-6",61
24219,"csp_5_4","ec-1-6",61
24231,"csp_4_2","ec-1-6",60
24244,"csp_4_6","ec-1-6",55
24251,"csp_5_2","ec-1-6",60
24269,"csp_4_2","ec-1-6",60
24274,"csp_6_7","ec-1-6",60
24284,"csp_4_3","ec-1-6",63
24288,"csp_3_8","ec-1-6",60
24289,"csp_5_4","ec-1-6",54
24291,"csp_4_3","ec-1-6",60
24294,"csp_5_2","ec-1-6",60
24326,"csp_4_8","ec-1-6",57
24327,"csp_4_2","ec-1-6",60
24345,"csp_5_2","ec-1-6",64
24346,"csp_4_2","ec-1-5",64
24354,"csp_1_1","ec-2-1",60
24357,"csp_5_6","ec-1-5",64
24388,"csp_3_4","ec-1-6",57
24409,"csp_5_6","ec-1-5",60
24423,"csp_4_6","ec-2-1",60
24429,"csp_5_6","ec-1-6",57
24439,"csp_5_5","ec-1-6",56
24446,"csp_2_2","ec-2-2",60
24458,"csp_4_6","ec-1-6",60
24459,"csp_3_7","ec-1-6",60
24463,"csp_5_6","ec-1-6",61
24473,"csp_5_4","ec-1-6",60
24482,"csp_4_5","ec-1-6",60
24497,"csp_4_3","ec-2-1",60
24509,"csp_4_3","ec-1-6",60
24510,"csp_4_5","ec-1-6",57
24518,"csp_5_2","ec-1-5",60
24523,"csp_4_5","ec-1-6",60
24526,"csp_6_3","ec-1-6",60
24530,"csp_5_2","ec-1-6",60
24558,"csp_2_1","ec-2-1",60
24560,"csp_3_3","ec-1-6",61
24572,"csp_4_5","ec-1-2",60
24576,"csp_5_4","ec-1-6",60
24579,"csp_5_4","ec-1-6",56
24580,"csp_5_2","ec-1-6",61
24587,"csp_5_2","ec-1-5",60
24589,"csp_3_8","ec-1-6",60
24591,"csp_5_6","ec-1-6",60
24608,"csp_5_2","ec-1-6",62
24616,"csp_4_5","ec-1-6",62
24628,"csp_5_6","ec-1-6",62
24630,"csp_5_5","ec-1-6",53
24638,"csp_5_2","ec-1-6",60
24643,"csp_5_2","ec-1-6",65
24647,"csp_5_4","ec-1-6",60
24664,"csp_5_6","ec-1-6",63
24673,"csp_5_2","ec-1-5",58
24677,"csp_6_8","ec-1-6",65
24678,"csp_5_2","ec-1-6",53
24679,"csp_3_8","ec-1-6",60
24680,"csp_5_2","ec-1-6",55
24695,"csp_6_3","ec-1-6",60
24710,"csp_4_6","ec-1-6",60
24719,"csp_2_1","ec-2-1",57
24720,"csp_5_2","ec-1-6",65
24740,"csp_6_7","ec-1-6",63
24749,"csp_6_2","ec-1-6",50
24751,"csp_3_8","ec-1-6",58
24753,"csp_2_1","ec-2-2",60
24780,"csp_5_4","ec-1-6",60
24786,"csp_5_2","ec-1-6",58
24797,"csp_5_5","ec-1-6",56
24811,"csp_5_4","ec-1-6",65
24823,"csp_6_7","ec-1-6",59
24828,"csp_4_3","ec-1-6",57
24860,"csp_4_6","ec-2-1",59
24879,"csp_5_6","ec-1-6",65
24894,"csp_3_7","ec-1-6",60
24906,"csp_5_2","ec-1-6",59
24928,"csp_4_6","ec-1-6",60
24944,"csp_5_4","ec-1-6",56
24948,"csp_4_3","ec-1-6",62
24954,"csp_3_7","ec-1-6",60
24965,"csp_4_3","ec-1-6",60
24979,"csp_6_2","ec-1-6",60
24991,"csp_5_5","ec-1-2",65
24995,"csp_5_2","ec-1-6",65
25012,"csp_5_2","ec-1-6",57
25013,"csp_6_3","ec-1-6",60
25029,"csp_4_6","ec-1-6",60
25030,"csp_3_8","ec-1-6",60
25034,"csp_5_6","ec-1-6",60
25035,"csp_4_3","ec-1-6",62
25038,"csp_2_1","ec-2-1",60
25050,"csp_3_5","ec-1-6",55
25051,"csp_5_2","ec-1-6",59
25058,"csp_6_8","ec-1-5",63
25084,"csp_5_2","ec-1-6",57
25089,"csp_5_4","ec-1-6",61
25092,"csp_5_6","ec-1-6",62
25103,"csp_5_4","ec-1-5",61
25104,"csp_5_2","ec-1-6",60
25108,"csp_4_6","ec-1-6",60
25117,"csp_6_5","ec-1-6",55
25119,"csp_1_3","ec-2-2",59
25122,"csp_5_5","ec-1-6",65
25124,"csp_4_8","ec-1-6",57
25138,"csp_6_3","ec-1-6",60
25149,"csp_5_2","ec-1-6",60
25178,"csp_5_6","ec-1-5",63
25186,"csp_5_2","ec-1-6",65
25197,"csp_5_2","ec-1-5",60
25205,"csp_6_5","ec-1-6",57
25208,"csp_2_2","ec-2-1",60
25210,"csp_5_3","ec-1-6",60
25216,"csp_6_8","ec-1-2",60
25220,"csp_5_6","ec-1-6",60
25221,"csp_5_6","ec-1-5",63
25230,"csp_5_2","ec-1-6",60
25233,"csp_6_8","ec-1-6",52
25242,"csp_5_2","ec-1-6",60
25244,"csp_5_2","ec-1-5",57
25258,"csp_3_3","ec-1-6",56
25269,"csp_6_3","ec-1-6",64
25272,"csp_4_8","ec-1-6",61
25281,"csp_6_3","ec-1-6",55
25283,"csp_2_2","ec-2-2",65
25288,"csp_2_3","ec-2-2",60
25290,"csp_5_6","ec-1-3",60
25293,"csp_4_2","ec-1-6",60
25299,"csp_2_2","ec-2-1",58
25300,"csp_6_2","ec-1-6",60
25302,"csp_3_7","ec-1-6",58
25309,"csp_4_7","ec-1-6",56
25315,"csp_1_1","ec-2-1",64
25316,"csp_1_1","ec-2-1",60
25321,"csp_5_6","ec-1-5",65
25329,"csp_4_2","ec-1-6",60
25332,"csp_4_3","ec-1-6",65
25336,"csp_4_5","ec-1-6",60
25337,"csp_6_8","ec-1-6",60
25338,"csp_2_3","ec-2-2",58
25341,"csp_6_7","ec-1-6",61
25344,"csp_5_4","ec-1-6",60
25346,"csp_4_7","ec-1-6",60
25350,"csp_4_6","ec-1-6",57
25351,"csp_4_6","ec-1-6",60
25355,"csp_6_8","ec-1-6",60
25357,"csp_4_2","ec-1-6",60
25365,"csp_5_2","ec-1-6",61
25376,"csp_4_6","ec-1-5",52
25386,"csp_5_6","ec-1-6",61
25393,"csp_2_2","ec-2-1",60
25395,"csp_3_5","ec-2-1",60
25396,"csp_6_3","ec-1-6",56
25397,"csp_6_8","ec-1-6",60
25403,"csp_1_1","ec-2-1",60
25404,"csp_4_8","ec-1-6",63
25405,"csp_5_5","ec-1-6",60
25413,"csp_4_8","ec-1-6",60
25421,"csp_5_4","ec-1-6",56
25426,"csp_1_3","ec-2-2",55
25434,"csp_5_4","ec-1-6",61
25450,"csp_4_6","ec-1-6",57
25452,"csp_2_2","ec-2-1",62
25457,"csp_5_6","ec-1-6",59
25475,"csp_5_2","ec-1-6",65
25476,"csp_4_5","ec-1-6",63
25493,"csp_5_6","ec-1-6",65
25500,"csp_1_3","ec-2-2",60
25502,"csp_1_3","ec-2-2",62
25516,"csp_5_2","ec-1-6",60
25520,"csp_5_6","ec-1-5",60
25528,"csp_3_7","ec-1-6",63
25535,"csp_3_8","ec-1-6",60
25541,"csp_6_8","ec-1-6",62
25554,"csp_6_3","ec-1-6",53
25556,"csp_5_4","ec-1-6",65
25558,"csp_6_2","ec-1-2",60
25567,"csp_5_5","ec-1-6",60
25592,"csp_4_6","ec-1-6",60
25608,"csp_3_8","ec-1-6",65
25611,"csp_5_2","ec-1-6",56
25614,"csp_5_4","ec-1-6",65
25616,"csp_6_3","ec-1-6",57
25620,"csp_6_9","ec-1-5",60
25637,"csp_5_5","ec-1-6",60
25642,"csp_3_7","ec-1-6",60
25645,"csp_5_4","ec-1-6",65
25648,"csp_1_1","ec-2-1",58
25676,"csp_4_6","ec-1-5",61
25681,"csp_5_2","ec-1-6",65
25689,"csp_5_4","ec-1-6",60
25695,"csp_5_6","ec-1-6",61
25701,"csp_5_4","ec-1-6",64
25727,"csp_4_6","ec-1-6",65
25728,"csp_3_4","ec-1-6",60
25747,"csp_6_8","ec-1-5",59
25750,"csp_1_1","ec-2-3",57
25764,"csp_1_1","ec-2-1",60
25782,"csp_4_3","ec-1-6",60
25793,"csp_6_3","ec-1-6",60
25811,"csp_4_6","ec-1-6",56
25821,"csp_5_2","ec-1-6",60
25827,"csp_5_3","ec-1-6",60
25829,"csp_6_3","ec-1-6",56
25836,"csp_5_6","ec-1-6",60
25846,"csp_5_2","ec-1-6",59
25853,"csp_4_7","ec-1-6",63
25867,"csp_1_2","ec-2-2",59
25872,"csp_2_1","ec-2-2",63
25883,"csp_6_9","ec-1-5",60
25892,"csp_5_2","ec-1-6",57
25925,"csp_5_4","ec-1-6",63
25935,"csp_4_8","ec-1-6",60
25937,"csp_4_7","ec-1-6",62
25947,"csp_4_7","ec-1-6",52
25949,"csp_1_1","ec-2-1",60
25954,"csp_5_4","ec-1-6",60
25957,"csp_4_5","ec-1-6",55
25962,"csp_6_4","ec-1-6",60
25965,"csp_5_2","ec-1-6",60
25970,"csp_6_2","ec-1-6",64
26000,"csp_4_7","ec-1-6",59
26001,"csp_4_6","ec-1-6",60
26004,"csp_5_2","ec-1-6",60
26025,"csp_4_3","ec-1-6",60
26032,"csp_5_2","ec-1-6",60
26033,"csp_3_7","ec-1-6",60
26059,"csp_1_1","ec-2-1",60
26073,"csp_5_6","ec-1-6",60
26079,"csp_6_4","ec-1-6",60
26086,"csp_5_6","ec-1-6",53
26092,"csp_6_2","ec-1-6",62
26095,"csp_2_1","ec-2-1",65
26096,"csp_5_2","ec-1-6",60
26101,"csp_5_4","ec-1-6",65
26107,"csp_5_6","ec-1-6",60
26133,"csp_3_1","ec-2-2",55
26135,"csp_5_2","ec-1-6",64
26137,"csp_6_3","ec-1-2",57
26160,"csp_5_2","ec-1-6",61
26164,"csp_3_8","ec-1-6",58
26165,"csp_5_4","ec-1-6",60
26166,"csp_5_2","ec-1-6",63
26173,"csp_5_4","ec-1-6",60
26185,"csp_2_2","ec-2-1",59
26186,"csp_6_3","ec-1-2",60
26193,"csp_4_5","ec-1-6",55
26199,"csp_5_2","ec-1-6",59
26218,"csp_5_3","ec-1-6",60
26219,"csp_4_7","ec-1-6",58
26245,"csp_2_2","ec-2-1",60
26259,"csp_5_2","ec-1-6",65
26266,"csp_4_6","ec-1-6",60
26267,"csp_1_1","ec-2-1",60
26273,"csp_4_3","ec-2-1",60
26275,"csp_4_7","ec-1-6",60
26279,"csp_5_4","ec-1-6",65
26289,"csp_2_1","ec-2-2",56
26296,"csp_5_2","ec-1-6",62
26301,"csp_4_7","ec-1-6",65
26303,"csp_2_2","ec-2-1",60
26315,"csp_5_2","ec-1-5",55
26346,"csp_6_7","ec-1-2",59
26347,"csp_5_6","ec-1-6",60
26349,"csp_5_6","ec-1-5",61
26369,"csp_4_8","ec-1-6",62
26375,"csp_3_3","ec-1-6",58
26379,"csp_4_7","ec-1-6",60
26397,"csp_2_2","ec-2-2",64
26401,"csp_4_3","ec-1-6",65
26409,"csp_5_2","ec-1-6",60
26416,"csp_6_3","ec-1-6",60
26418,"csp_2_1","ec-2-1",60
26419,"csp_2_3","ec-2-2",63
26424,"csp_6_4","ec-1-5",56
26429,"csp_2_3","ec-2-2",60
26432,"csp_1_1","ec-2-1",56
26434,"csp_6_8","ec-1-6",60
26445,"csp_4_6","ec-1-6",56
26446,"csp_6_4","ec-1-6",52
26450,"csp_6_3","ec-1-6",61
26474,"csp_6_5","ec-1-6",60
26489,"csp_5_2","ec-1-6",63
26499,"csp_1_1","ec-2-1",60
26501,"csp_4_7","ec-1-6",60
26526,"csp_5_2","ec-1-6",59
26531,"csp_4_8","ec-1-6",60
26532,"csp_2_2","ec-2-2",60
26536,"csp_5_2","ec-1-6",65
26538,"csp_5_2","ec-1-6",60
26557,"csp_5_2","ec-1-6",59
26566,"csp_5_2","ec-1-6",54
26569,"csp_6_3","ec-1-6",58
26588,"csp_6_9","ec-1-6",60
26589,"csp_6_7","ec-1-6",60
26590,"csp_1_1","ec-2-1",60
26593,"csp_3_5","ec-1-6",60
26595,"csp_5_2","ec-1-6",60
26597,"csp_5_6","ec-1-6",54
26599,"csp_3_7","ec-1-6",57
26619,"csp_5_2","ec-1-6",63
26620,"csp_5_2","ec-1-5",60
26635,"csp_3_4","ec-1-6",60
26647,"csp_5_2","ec-1-6",62
26649,"csp_6_2","ec-1-6",57
26652,"csp_4_7","ec-1-6",61
26655,"csp_3_8","ec-1-6",62
26683,"csp_3_1","ec-2-1",60
26691,"csp_6_7","ec-1-6",63
26694,"csp_4_8","ec-1-6",60
26695,"csp_5_6","ec-1-6",63
26702,"csp_4_8","ec-1-6",60
26703,"csp_4_8","ec-1-6",58
26711,"csp_6_3","ec-1-6",60
26721,"csp_5_3","ec-1-6",60
26731,"csp_3_8","ec-1-6",63
26736,"csp_5_3","ec-1-6",60
26738,"csp_6_5","ec-1-6",60
26740,"csp_5_3","ec-1-6",60
26748,"csp_5_2","ec-1-6",60
26759,"csp_5_2","ec-1-6",65
26767,"csp_1_3","ec-2-2",65
26772,"csp_5_2","ec-1-6",65
26774,"csp_6_3","ec-1-6",60
26800,"csp_6_2","ec-1-6",58
26824,"csp_5_3","ec-1-6",60
26830,"csp_5_4","ec-1-6",59
26850,"csp_6_3","ec-1-6",60
26851,"csp_5_6","ec-1-6",60
26852,"csp_6_3","ec-1-6",58
26860,"csp_2_3","ec-2-2",58
26866,"csp_4_2","ec-2-1",65
26870,"csp_5_5","ec-1-6",60
26898,"csp_6_8","ec-1-6",59
26903,"csp_3_4","ec-1-6",60
26906,"csp_3_8","ec-1-6",64
26907,"csp_6_2","ec-1-6",60
26920,"csp_5_2","ec-1-6",61
26923,"csp_5_6","ec-1-6",55
26924,"csp_2_2","ec-2-2",65
26929,"csp_5_6","ec-1-6",60
26934,"csp_5_6","ec-1-6",51
26937,"csp_5_6","ec-1-6",65
26943,"csp_6_3","ec-1-6",60
26947,"csp_2_1","ec-2-1",51
26964,"csp_5_5","ec-1-6",65
26966,"csp_5_2","ec-1-6",60
26971,"csp_3_1","ec-2-1",62
26974,"csp_5_6","ec-1-6",60
26975,"csp_5_4","ec-1-6",64
26996,"csp_5_2","ec-1-6",60
27002,"csp_5_2","ec-1-6",62
27010,"csp_5_2","ec-1-6",60
27012,"csp_4_3","ec-1-6",58
27021,"csp_2_2","ec-2-1",65
27026,"csp_3_4","ec-1-6",60
27027,"csp_4_3","ec-2-1",56
27030,"csp_6_9","ec-1-6",55
27037,"csp_4_3","ec-1-6",60
27050,"csp_5_5","ec-1-6",60
27052,"csp_3_8","ec-1-6",60
27070,"csp_5_6","ec-1-6",60
27078,"csp_2_2","ec-2-1",63
27082,"csp_3_8","ec-1-6",63
27085,"csp_4_7","ec-1-6",59
27093,"csp_4_6","ec-1-6",60
27094,"csp_5_2","ec-1-6",60
27105,"csp_5_2","ec-1-6",60
27123,"csp_4_2","ec-1-6",60
27126,"csp_5_5","ec-1-6",60
27127,"csp_5_6","ec-1-6",56
27140,"csp_5_2","ec-1-6",60
27149,"csp_3_3","ec-1-6",64
27153,"csp_5_5","ec-1-6",60
27161,"csp_6_8","ec-1-6",60
27168,"csp_6_8","ec-1-6",65
27199,"csp_3_8","ec-1-6",65
27202,"csp_6_8","ec-1-6",55
27211,"csp_5_2","ec-1-5",60
27223,"csp_3_5","ec-1-6",60
27226,"csp_6_3","ec-1-6",60
27233,"csp_2_3","ec-2-2",60
27234,"csp_1_1","ec-2-1",60
27239,"csp_4_8","ec-1-6",60
27249,"csp_5_2","ec-1-6",65
27251,"csp_5_4","ec-1-6",60
27252,"csp_5_2","ec-1-5",60
27273,"csp_4_2","ec-1-6",63
27281,"csp_5_5","ec-1-6",60
27282,"csp_5_5","ec-1-6",60
27285,"csp_6_5","ec-1-6",62
27291,"csp_1_1","ec-2-1",56
27293,"csp_6_3","ec-1-6",60
27294,"csp_5_2","ec-1-6",60
27308,"csp_5_2","ec-1-6",53
27312,"csp_5_4","ec-1-6",59
27327,"csp_6_7","ec-1-6",60
27330,"csp_5_6","ec-1-5",60
27339,"csp_3_8","ec-1-6",64
27343,"csp_5_6","ec-1-6",60
27345,"csp_5_4","ec-1-6",59
27351,"csp_4_3","ec-2-1",60
27379,"csp_6_4","ec-1-6",58
27387,"csp_4_3","ec-1-6",57
27390,"csp_4_6","ec-1-6",61
27394,"csp_3_3","ec-1-6",61
27395,"csp_4_8","ec-1-6",63
27427,"csp_5_2","ec-1-6",60
27446,"csp_6_7","ec-1-5",60
27463,"csp_4_8","ec-1-6",60
27473,"csp_4_5","ec-1-6",60
27476,"csp_4_5","ec-1-6",60
27489,"csp_3_8","ec-1-6",60
27508,"csp_2_1","ec-2-1",66
27517,"csp_5_4","ec-1-6",55
27534,"csp_1_3","ec-2-2",60
27535,"csp_6_2","ec-1-6",55
27541,"csp_4_3","ec-1-6",60
27543,"csp_6_4","ec-1-6",60
27555,"csp_4_3","ec-1-6",60
27566,"csp_6_3","ec-1-6",56
27583,"csp_3_3","ec-1-6",59
27588,"csp_3_8","ec-1-6",60
27604,"csp_6_3","ec-1-6",60
27612,"csp_5_2","ec-1-6",60
27627,"csp_3_1","ec-2-1",60
27629,"csp_5_2","ec-1-6",60
27634,"csp_6_8","ec-1-6",60
27651,"csp_5_3","ec-1-6",60
27662,"csp_5_2","ec-1-6",60
27667,"csp_4_6","ec-1-6",60
27676,"csp_4_6","ec-1-6",55
27682,"csp_4_5","ec-1-6",62
27687,"csp_4_6","ec-1-6",57
27688,"csp_6_8","ec-1-6",65
27691,"csp_5_4","ec-1-6",65
27692,"csp_3_8","ec-1-6",60
27704,"csp_2_2","ec-2-1",60
27710,"csp_4_2","ec-1-6",60
27723,"csp_5_2","ec-1-6",61
27725,"csp_6_9","ec-1-5",63
27726,"csp_5_2","ec-1-6",65
27735,"csp_5_5","ec-1-6",60
27737,"csp_4_3","ec-1-6",64
27748,"csp_2_2","ec-2-2",58
27749,"csp_6_8","ec-1-6",59
27754,"csp_4_7","ec-1-6",60
27755,"csp_5_6","ec-1-5",62
27760,"csp_3_7","ec-1-6",60
27761,"csp_4_5","ec-1-6",60
27762,"csp_3_8","ec-1-6",65
27775,"csp_4_6","ec-1-6",63
27786,"csp_6_3","ec-1-6",59
27808,"csp_4_6","ec-1-6",60
27828,"csp_3_4","ec-1-6",63
27848,"csp_3_1","ec-2-2",60
27887,"csp_5_4","ec-1-6",57
27888,"csp_4_6","ec-1-6",65
27892,"csp_4_6","ec-1-6",56
27894,"csp_4_6","ec-1-6",60
27895,"csp_3_8","ec-1-6",60
27919,"csp_5_4","ec-1-6",60
27934,"csp_2_3","ec-2-2",60
27936,"csp_6_4","ec-1-6",61
27943,"csp_2_1","ec-2-2",60
27954,"csp_2_1","ec-2-1",65
27955,"csp_6_3","ec-1-6",65
27961,"csp_6_8","ec-1-6",59
27966,"csp_5_6","ec-1-6",60
27984,"csp_5_4","ec-1-6",60
27985,"csp_4_6","ec-1-6",60
27986,"csp_4_3","ec-1-6",60
27987,"csp_4_3","ec-1-6",60
27990,"csp_4_6","ec-1-6",60
28007,"csp_4_5","ec-1-6",60
28009,"csp_5_6","ec-1-6",62
28013,"csp_4_6","ec-1-6",61
28016,"csp_2_3","ec-2-2",65
28019,"csp_5_5","ec-1-6",60
28026,"csp_5_5","ec-1-6",60
28027,"csp_4_8","ec-1-6",59
28037,"csp_5_2","ec-1-6",63
28041,"csp_4_7","ec-1-6",60
28045,"csp_6_7","ec-1-6",60
28058,"csp_5_5","ec-1-6",60
28080,"csp_4_3","ec-1-6",60
28081,"csp_4_2","ec-1-5",63
28086,"csp_5_6","ec-1-6",60
28101,"csp_6_3","ec-1-6",59
28107,"csp_4_2","ec-1-6",60
28114,"csp_6_3","ec-1-6",60
28115,"csp_4_6","ec-1-6",60
28119,"csp_4_2","ec-1-6",60
28141,"csp_6_9","ec-1-5",55
28143,"csp_4_3","ec-1-6",60
28152,"csp_1_3","ec-2-2",60
28153,"csp_5_4","ec-1-6",65
28157,"csp_6_8","ec-1-6",54
28163,"csp_3_7","ec-1-6",60
28168,"csp_5_6","ec-1-6",60
28169,"csp_5_4","ec-1-6",65
28178,"csp_4_5","ec-1-6",60
28185,"csp_5_2","ec-1-6",57
28209,"csp_4_6","ec-1-6",56
28210,"csp_5_3","ec-1-6",56
28212,"csp_6_3","ec-1-6",60
28215,"csp_2_2","ec-2-1",65
28217,"csp_5_2","ec-1-5",65
28227,"csp_4_8","ec-1-6",58
28228,"csp_3_3","ec-1-6",60
28261,"csp_5_4","ec-1-6",61
28263,"csp_5_2","ec-1-6",57
28267,"csp_5_2","ec-1-6",60
28284,"csp_5_4","ec-1-6",60
28285,"csp_5_2","ec-1-6",59
28294,"csp_5_4","ec-1-6",65
28297,"csp_4_5","ec-1-6",60
28312,"csp_4_5","ec-1-6",60
28316,"csp_6_4","ec-1-6",60
28321,"csp_5_6","ec-1-5",60
28350,"csp_4_6","ec-1-6",63
28357,"csp_6_2","ec-1-6",60
28360,"csp_5_2","ec-1-6",57
28372,"csp_2_2","ec-2-1",60
28379,"csp_4_3","ec-1-6",57
28389,"csp_5_2","ec-1-6",63
28405,"csp_6_7","ec-1-6",60
28426,"csp_4_8","ec-1-6",60
28430,"csp_6_5","ec-1-6",63
28431,"csp_5_2","ec-1-6",56
28432,"csp_5_2","ec-1-6",62
28462,"csp_5_2","ec-1-6",53
28477,"csp_5_2","ec-1-6",57
28482,"csp_3_1","ec-2-2",64
28502,"csp_6_3","ec-1-6",58
28508,"csp_2_3","ec-2-2",65
28513,"csp_4_6","ec-1-6",60
