pkey,emp_type
30993,"ec-1-6"
31003,"ec-1-5"
31004,"ec-1-6"
31005,"ec-1-5"
31008,"ec-1-6"
31011,"ec-1-6"
31012,"ec-1-6"
31015,"ec-1-6"
31020,"ec-1-1"
31022,"ec-1-6"
31026,"ec-1-1"
31027,"ec-1-6"
31028,"ec-1-6"
31029,"ec-1-5"
31035,"ec-1-6"
31042,"ec-2-2"
31044,"ec-1-6"
31045,"ec-1-6"
31048,"ec-2-1"
31050,"ec-2-2"
31053,"ec-1-6"
31054,"ec-1-5"
31058,"ec-1-6"
31063,"ec-1-6"
31069,"ec-1-6"
31075,"ec-1-6"
31077,"ec-1-6"
31083,"ec-1-6"
31084,"ec-1-6"
31085,"ec-1-6"
31088,"ec-1-6"
31090,"ec-1-6"
31115,"ec-1-6"
31122,"ec-1-6"
31123,"ec-1-6"
31127,"ec-1-6"
31139,"ec-1-6"
31142,"ec-2-2"
31147,"ec-1-6"
31148,"ec-2-2"
31150,"ec-1-6"
31157,"ec-1-6"
31158,"ec-1-6"
31162,"ec-1-6"
31176,"ec-1-6"
31179,"ec-1-6"
31180,"ec-2-1"
31184,"ec-1-6"
31186,"ec-1-6"
31191,"ec-2-1"
31197,"ec-1-6"
31200,"ec-1-6"
31201,"ec-1-6"
31202,"ec-2-1"
31204,"ec-1-5"
31209,"ec-2-2"
31214,"ec-1-6"
31215,"ec-2-1"
31217,"ec-1-6"
31221,"ec-1-6"
31224,"ec-1-2"
31227,"ec-2-1"
31228,"ec-1-6"
31234,"ec-2-1"
31236,"ec-1-6"
31241,"ec-1-6"
31248,"ec-1-6"
31250,"ec-1-6"
31265,"ec-1-6"
31269,"ec-1-6"
31271,"ec-1-5"
31275,"ec-1-6"
31280,"ec-1-6"
31282,"ec-1-6"
31283,"ec-1-6"
31290,"ec-1-6"
31294,"ec-1-6"
31297,"ec-1-5"
31301,"ec-1-6"
31303,"ec-1-5"
31309,"ec-1-6"
31314,"ec-1-6"
31316,"ec-2-2"
31319,"ec-1-6"
31320,"ec-1-2"
31324,"ec-1-5"
31328,"ec-1-6"
31332,"ec-1-6"
31336,"ec-1-6"
31346,"ec-1-6"
31354,"ec-1-6"
31359,"ec-1-6"
31362,"ec-1-6"
31370,"ec-1-6"
31379,"ec-1-6"
31387,"ec-1-6"
31389,"ec-2-2"
31393,"ec-1-6"
31400,"ec-2-1"
31401,"ec-1-5"
31402,"ec-1-6"
31403,"ec-1-5"
31406,"ec-1-6"
31409,"ec-1-6"
31415,"ec-1-6"
31418,"ec-1-6"
31420,"ec-1-6"
31421,"ec-1-6"
31422,"ec-1-6"
31425,"ec-1-6"
31434,"ec-1-6"
31440,"ec-1-6"
31441,"ec-2-1"
31442,"ec-1-2"
31443,"ec-1-6"
31447,"ec-1-5"
31451,"ec-1-6"
31453,"ec-1-6"
31454,"ec-1-2"
31456,"ec-1-6"
31459,"ec-1-6"
31466,"ec-1-6"
31469,"ec-1-6"
31474,"ec-1-6"
31480,"ec-1-5"
31481,"ec-1-6"
31482,"ec-1-6"
31483,"ec-1-6"
31490,"ec-1-6"
31492,"ec-1-3"
31502,"ec-1-6"
31504,"ec-1-6"
31505,"ec-1-5"
31509,"ec-1-6"
31511,"ec-1-1"
31512,"ec-1-6"
31514,"ec-1-6"
31515,"ec-1-6"
31517,"ec-1-6"
31521,"ec-1-6"
31536,"ec-1-6"
31538,"ec-1-6"
31542,"ec-1-6"
31571,"ec-1-6"
31581,"ec-1-5"
31583,"ec-1-6"
31585,"ec-1-5"
31589,"ec-1-6"
31591,"ec-1-6"
31600,"ec-1-6"
31602,"ec-1-6"
31605,"ec-1-6"
31606,"ec-1-1"
31608,"ec-1-6"
31610,"ec-1-6"
31613,"ec-2-1"
31614,"ec-2-1"
31617,"ec-1-2"
31633,"ec-1-6"
31635,"ec-1-6"
31640,"ec-1-6"
31643,"ec-1-6"
31645,"ec-1-6"
31646,"ec-1-6"
31650,"ec-1-6"
31651,"ec-1-6"
31655,"ec-1-6"
31658,"ec-1-6"
31660,"ec-2-1"
31663,"ec-1-6"
31664,"ec-2-2"
31665,"ec-1-6"
31667,"ec-1-3"
31682,"ec-1-6"
31683,"ec-1-6"
31685,"ec-1-5"
31689,"ec-1-6"
31690,"ec-2-1"
31694,"ec-2-2"
31698,"ec-1-6"
31700,"ec-1-6"
31702,"ec-1-6"
31711,"ec-1-6"
31712,"ec-1-6"
31713,"ec-1-5"
31715,"ec-1-6"
31719,"ec-2-1"
31720,"ec-1-6"
31721,"ec-1-6"
31723,"ec-1-6"
31724,"ec-1-6"
31725,"ec-1-5"
31728,"ec-1-5"
31729,"ec-1-6"
31737,"ec-1-6"
31749,"ec-1-6"
31750,"ec-1-6"
31753,"ec-1-6"
31754,"ec-2-2"
31772,"ec-1-6"
31775,"ec-1-6"
31793,"ec-1-6"
31794,"ec-1-6"
31795,"ec-1-6"
31806,"ec-1-6"
31814,"ec-1-6"
31815,"ec-1-6"
31818,"ec-2-1"
31819,"ec-1-6"
31820,"ec-2-1"
31823,"ec-1-5"
31826,"ec-2-1"
31830,"ec-1-6"
31832,"ec-1-6"
31834,"ec-2-1"
31837,"ec-1-6"
31841,"ec-1-6"
31842,"ec-1-6"
31852,"ec-1-6"
31857,"ec-1-6"
31865,"ec-1-6"
31871,"ec-2-1"
31877,"ec-1-6"
31878,"ec-1-6"
31879,"ec-1-3"
31881,"ec-1-6"
31883,"ec-1-6"
31886,"ec-1-2"
31889,"ec-2-1"
31890,"ec-1-6"
31898,"ec-1-6"
31903,"ec-1-6"
31905,"ec-1-6"
31906,"ec-1-6"
31913,"ec-1-6"
31915,"ec-2-2"
31922,"ec-1-6"
31926,"ec-1-6"
31927,"ec-1-6"
31931,"ec-1-2"
31932,"ec-1-5"
31934,"ec-1-6"
31938,"ec-1-6"
31951,"ec-1-6"
31955,"ec-1-6"
31958,"ec-1-6"
31961,"ec-1-1"
31962,"ec-2-2"
31965,"ec-1-6"
31970,"ec-1-6"
31980,"ec-1-6"
31992,"ec-1-6"
31995,"ec-1-6"
32007,"ec-1-6"
32013,"ec-1-6"
32021,"ec-1-6"
32022,"ec-1-6"
32026,"ec-1-6"
32027,"ec-1-6"
32034,"ec-1-6"
32035,"ec-1-6"
32048,"ec-1-6"
32051,"ec-1-6"
32052,"ec-1-6"
32061,"ec-1-6"
32064,"ec-1-6"
32065,"ec-2-1"
32068,"ec-2-2"
32071,"ec-1-6"
32075,"ec-1-6"
32090,"ec-1-6"
32099,"ec-1-6"
32102,"ec-1-6"
32109,"ec-1-6"
32113,"ec-1-6"
32125,"ec-1-1"
32134,"ec-1-6"
32140,"ec-1-6"
32141,"ec-1-6"
32144,"ec-1-6"
32148,"ec-1-6"
32149,"ec-1-6"
32154,"ec-1-6"
32174,"ec-1-6"
32177,"ec-1-6"
32179,"ec-1-6"
32182,"ec-1-6"
32185,"ec-1-6"
32192,"ec-1-6"
32197,"ec-2-1"
32198,"ec-1-6"
32201,"ec-1-6"
32202,"ec-1-6"
32205,"ec-1-6"
32207,"ec-1-6"
32209,"ec-1-5"
32210,"ec-1-6"
32220,"ec-1-6"
32226,"ec-1-6"
32235,"ec-1-6"
32240,"ec-1-6"
32244,"ec-1-6"
32260,"ec-1-6"
32263,"ec-1-6"
32272,"ec-1-5"
32277,"ec-1-6"
32284,"ec-1-6"
32288,"ec-1-6"
32289,"ec-1-6"
32292,"ec-2-2"
32298,"ec-1-6"
32302,"ec-1-5"
32304,"ec-1-6"
32305,"ec-1-5"
32307,"ec-1-6"
32312,"ec-1-5"
32316,"ec-2-1"
32317,"ec-1-6"
32320,"ec-1-6"
32321,"ec-1-6"
32324,"ec-2-1"
32325,"ec-1-6"
32326,"ec-1-6"
32351,"ec-1-6"
32355,"ec-1-6"
32357,"ec-1-6"
32363,"ec-1-3"
32369,"ec-1-6"
32373,"ec-1-6"
32375,"ec-1-6"
32376,"ec-2-1"
32380,"ec-1-5"
32384,"ec-1-6"
32387,"ec-1-1"
32395,"ec-1-6"
32406,"ec-1-6"
32411,"ec-1-5"
32415,"ec-1-5"
32417,"ec-1-6"
32420,"ec-1-6"
32421,"ec-1-6"
32423,"ec-1-6"
32424,"ec-1-6"
32432,"ec-1-6"
32435,"ec-2-1"
32438,"ec-1-6"
32439,"ec-1-6"
32441,"ec-1-6"
32443,"ec-1-6"
32444,"ec-1-6"
32446,"ec-2-1"
32452,"ec-1-2"
32455,"ec-1-6"
32459,"ec-1-6"
32460,"ec-1-6"
32467,"ec-2-1"
32471,"ec-1-6"
32482,"ec-1-6"
32486,"ec-1-6"
32487,"ec-1-6"
32488,"ec-1-6"
32489,"ec-1-6"
32491,"ec-2-2"
32493,"ec-1-6"
32494,"ec-2-1"
32495,"ec-1-6"
32501,"ec-1-5"
32502,"ec-1-6"
32504,"ec-1-6"
32505,"ec-1-6"
32506,"ec-1-5"
32512,"ec-1-6"
32516,"ec-1-6"
32517,"ec-1-6"
32519,"ec-1-6"
32522,"ec-2-1"
32523,"ec-1-6"
32524,"ec-1-6"
32526,"ec-2-1"
32527,"ec-1-6"
32530,"ec-1-6"
32538,"ec-1-6"
32542,"ec-1-6"
32548,"ec-1-1"
32553,"ec-1-6"
32560,"ec-1-6"
32563,"ec-1-1"
32564,"ec-1-6"
32566,"ec-1-6"
32574,"ec-1-6"
32589,"ec-2-1"
32594,"ec-1-6"
32595,"ec-1-5"
32596,"ec-1-6"
32597,"ec-1-6"
32599,"ec-1-6"
32600,"ec-1-6"
32605,"ec-1-5"
32613,"ec-1-6"
32615,"ec-1-6"
32620,"ec-1-6"
32621,"ec-1-6"
32624,"ec-1-5"
32626,"ec-1-6"
32631,"ec-1-5"
32632,"ec-1-6"
32634,"ec-1-6"
32635,"ec-1-6"
32636,"ec-1-6"
32640,"ec-1-6"
32641,"ec-1-6"
32642,"ec-1-6"
32657,"ec-1-6"
32659,"ec-1-6"
32660,"ec-1-2"
32674,"ec-1-6"
32676,"ec-2-2"
32677,"ec-1-6"
32679,"ec-1-6"
32689,"ec-1-6"
32690,"ec-1-6"
32691,"ec-1-6"
32693,"ec-1-6"
32694,"ec-1-6"
32696,"ec-1-6"
32698,"ec-1-6"
32702,"ec-1-6"
32707,"ec-1-6"
32713,"ec-2-1"
32716,"ec-2-2"
32725,"ec-1-1"
32727,"ec-1-6"
32731,"ec-1-6"
32733,"ec-1-6"
32736,"ec-2-2"
32738,"ec-1-6"
32742,"ec-1-5"
32744,"ec-1-6"
32748,"ec-1-6"
32754,"ec-2-2"
32756,"ec-1-6"
32761,"ec-2-2"
32763,"ec-2-1"
32764,"ec-1-6"
32776,"ec-1-4"
32780,"ec-1-6"
32788,"ec-1-1"
32790,"ec-1-6"
32794,"ec-1-6"
32795,"ec-1-6"
32799,"ec-1-6"
32800,"ec-1-6"
32801,"ec-1-6"
32803,"ec-1-5"
32805,"ec-1-6"
32812,"ec-1-6"
32813,"ec-1-6"
32816,"ec-1-5"
32823,"ec-1-6"
32824,"ec-1-3"
32826,"ec-2-2"
32828,"ec-1-6"
32829,"ec-1-5"
32831,"ec-1-6"
32832,"ec-1-6"
32837,"ec-1-6"
32839,"ec-1-6"
32842,"ec-1-6"
32843,"ec-1-6"
32845,"ec-1-6"
32846,"ec-1-6"
32847,"ec-1-6"
32848,"ec-1-6"
32849,"ec-1-6"
32857,"ec-1-6"
32860,"ec-1-6"
32861,"ec-1-5"
32862,"ec-1-6"
32868,"ec-2-1"
32873,"ec-1-6"
32875,"ec-1-5"
32881,"ec-1-6"
32885,"ec-1-3"
32886,"ec-1-6"
32889,"ec-1-6"
32890,"ec-1-6"
32891,"ec-1-6"
32892,"ec-1-6"
32893,"ec-2-1"
32895,"ec-1-6"
32898,"ec-1-6"
32900,"ec-1-6"
32903,"ec-1-5"
32905,"ec-1-6"
32922,"ec-1-6"
32924,"ec-1-6"
32926,"ec-1-1"
32936,"ec-1-6"
32937,"ec-1-5"
32938,"ec-1-6"
32942,"ec-1-6"
32943,"ec-1-6"
32949,"ec-1-6"
32951,"ec-1-6"
32953,"ec-1-6"
32956,"ec-1-6"
32961,"ec-1-6"
32963,"ec-1-6"
32966,"ec-1-6"
32972,"ec-1-6"
32973,"ec-1-6"
32980,"ec-2-2"
32982,"ec-1-6"
32983,"ec-1-6"
32984,"ec-1-6"
32988,"ec-1-6"
32993,"ec-1-6"
32995,"ec-1-6"
33008,"ec-1-1"
33010,"ec-1-6"
33013,"ec-1-3"
33014,"ec-1-5"
33016,"ec-1-6"
33018,"ec-1-5"
33020,"ec-1-6"
33028,"ec-1-1"
33035,"ec-1-5"
33040,"ec-1-5"
33043,"ec-1-6"
33045,"ec-1-6"
33049,"ec-1-6"
33051,"ec-1-6"
33053,"ec-1-6"
33054,"ec-1-6"
33056,"ec-1-6"
33061,"ec-1-6"
33062,"ec-1-6"
33068,"ec-1-6"
33069,"ec-1-6"
33071,"ec-2-1"
33073,"ec-1-6"
33075,"ec-1-6"
33076,"ec-1-6"
33078,"ec-1-6"
33079,"ec-1-6"
33084,"ec-2-1"
33088,"ec-1-6"
33090,"ec-1-6"
33091,"ec-1-6"
33097,"ec-2-2"
33099,"ec-1-5"
33100,"ec-1-6"
33104,"ec-1-5"
33105,"ec-1-6"
33110,"ec-1-6"
33117,"ec-1-6"
33126,"ec-2-1"
33132,"ec-1-6"
33136,"ec-1-6"
33138,"ec-2-1"
33143,"ec-2-1"
33147,"ec-1-6"
33150,"ec-1-6"
33165,"ec-1-6"
33166,"ec-1-6"
33167,"ec-1-5"
33183,"ec-2-2"
33186,"ec-1-6"
33191,"ec-1-6"
33199,"ec-1-6"
33203,"ec-1-6"
33209,"ec-1-6"
33216,"ec-1-6"
33220,"ec-1-6"
33223,"ec-1-6"
33226,"ec-1-6"
33228,"ec-2-1"
33233,"ec-2-2"
33236,"ec-1-6"
33237,"ec-1-6"
33241,"ec-1-6"
33247,"ec-1-1"
33252,"ec-1-6"
33255,"ec-1-6"
33256,"ec-1-1"
33257,"ec-1-6"
33258,"ec-1-5"
33266,"ec-1-6"
33272,"ec-1-6"
33273,"ec-1-6"
33276,"ec-1-6"
33279,"ec-1-6"
33285,"ec-1-6"
33286,"ec-1-6"
33288,"ec-1-6"
33298,"ec-1-6"
33302,"ec-1-6"
33303,"ec-1-6"
33311,"ec-1-6"
33312,"ec-1-6"
33313,"ec-2-2"
33321,"ec-1-6"
33324,"ec-1-5"
33325,"ec-2-2"
33337,"ec-1-6"
33347,"ec-1-6"
33348,"ec-1-6"
33363,"ec-1-6"
33367,"ec-1-6"
33384,"ec-1-6"
33387,"ec-1-5"
33388,"ec-1-6"
33394,"ec-1-6"
33396,"ec-1-6"
33399,"ec-1-6"
33402,"ec-1-6"
33404,"ec-1-6"
33411,"ec-1-6"
33421,"ec-1-6"
33432,"ec-1-6"
33435,"ec-2-1"
33444,"ec-1-6"
33447,"ec-1-5"
33448,"ec-1-6"
33450,"ec-2-2"
33456,"ec-1-6"
33463,"ec-1-6"
33468,"ec-1-6"
33470,"ec-1-6"
33472,"ec-1-6"
33476,"ec-1-6"
33482,"ec-1-6"
33483,"ec-1-6"
33484,"ec-1-6"
33489,"ec-1-6"
33490,"ec-1-6"
33493,"ec-1-6"
33496,"ec-1-1"
33497,"ec-1-6"
33499,"ec-1-1"
33501,"ec-2-1"
33502,"ec-1-6"
33503,"ec-1-6"
33506,"ec-1-6"
33507,"ec-1-6"
33510,"ec-1-6"
33520,"ec-1-6"
33522,"ec-1-6"
33524,"ec-1-6"
33525,"ec-1-6"
33528,"ec-1-6"
33531,"ec-1-6"
33532,"ec-1-6"
33538,"ec-1-6"
33542,"ec-1-6"
33547,"ec-2-2"
33549,"ec-1-6"
33553,"ec-1-6"
33556,"ec-1-6"
33557,"ec-1-2"
33559,"ec-1-5"
33561,"ec-1-6"
33562,"ec-1-6"
33563,"ec-2-1"
33566,"ec-1-6"
33567,"ec-1-6"
33569,"ec-1-6"
33570,"ec-2-2"
33573,"ec-1-6"
33577,"ec-1-6"
33578,"ec-1-6"
33582,"ec-1-6"
33585,"ec-1-6"
33597,"ec-2-1"
33615,"ec-1-6"
33618,"ec-1-6"
33624,"ec-1-6"
33629,"ec-1-1"
33631,"ec-1-6"
33632,"ec-1-6"
33639,"ec-1-6"
33643,"ec-1-6"
33644,"ec-1-6"
33645,"ec-1-5"
33647,"ec-1-6"
33672,"ec-1-6"
33675,"ec-1-6"
33678,"ec-2-1"
33691,"ec-1-6"
33694,"ec-1-6"
33701,"ec-1-6"
33702,"ec-1-6"
33704,"ec-1-2"
33705,"ec-1-6"
33713,"ec-1-6"
33720,"ec-1-5"
33723,"ec-1-2"
33726,"ec-1-6"
33727,"ec-1-6"
33728,"ec-1-6"
33731,"ec-1-6"
33734,"ec-1-6"
33740,"ec-1-5"
33746,"ec-1-5"
33750,"ec-1-6"
33751,"ec-1-6"
33763,"ec-1-6"
33764,"ec-2-1"
33767,"ec-1-6"
33783,"ec-1-6"
33786,"ec-1-6"
33787,"ec-1-6"
33788,"ec-2-1"
33793,"ec-1-6"
33795,"ec-1-5"
33796,"ec-1-5"
33798,"ec-1-6"
33800,"ec-2-1"
33804,"ec-1-6"
33805,"ec-1-6"
33808,"ec-1-6"
33811,"ec-1-6"
33813,"ec-1-6"
33816,"ec-1-1"
33828,"ec-1-5"
33831,"ec-1-6"
33836,"ec-1-4"
33843,"ec-1-6"
33852,"ec-1-6"
33857,"ec-1-6"
33859,"ec-1-6"
33862,"ec-1-6"
33867,"ec-1-6"
33871,"ec-1-6"
33872,"ec-2-1"
33878,"ec-1-6"
33880,"ec-2-2"
33884,"ec-2-1"
33895,"ec-1-6"
33898,"ec-1-6"
33899,"ec-1-6"
33908,"ec-1-6"
33909,"ec-1-6"
33913,"ec-1-6"
33914,"ec-1-5"
33915,"ec-1-6"
33916,"ec-1-1"
33918,"ec-1-6"
33924,"ec-1-6"
33930,"ec-1-6"
33932,"ec-1-6"
33933,"ec-1-5"
33935,"ec-1-6"
33946,"ec-2-2"
33949,"ec-1-6"
33950,"ec-1-6"
33951,"ec-1-1"
33958,"ec-1-6"
33960,"ec-1-6"
33964,"ec-1-6"
33967,"ec-1-6"
33968,"ec-2-2"
33975,"ec-1-6"
33977,"ec-2-1"
33987,"ec-1-6"
33991,"ec-1-6"
33994,"ec-1-6"
33998,"ec-1-6"
34007,"ec-1-6"
34020,"ec-1-6"
34023,"ec-2-2"
34031,"ec-1-6"
34032,"ec-1-6"
34035,"ec-2-1"
34039,"ec-1-6"
34041,"ec-1-2"
34047,"ec-1-6"
34048,"ec-1-6"
34057,"ec-1-6"
34062,"ec-1-6"
34063,"ec-1-6"
34066,"ec-2-2"
34071,"ec-1-6"
34076,"ec-1-6"
34078,"ec-1-5"
34081,"ec-1-5"
34096,"ec-1-6"
34111,"ec-1-6"
34115,"ec-1-6"
34122,"ec-1-6"
34125,"ec-1-6"
34129,"ec-1-6"
34133,"ec-1-6"
34138,"ec-1-6"
34139,"ec-1-6"
34140,"ec-1-6"
34145,"ec-1-6"
34151,"ec-2-1"
34154,"ec-1-6"
34161,"ec-1-6"
34164,"ec-1-5"
34170,"ec-1-6"
34171,"ec-1-6"
34172,"ec-1-6"
34175,"ec-1-6"
34178,"ec-1-5"
34183,"ec-1-6"
34189,"ec-2-1"
34190,"ec-1-6"
34192,"ec-1-6"
34199,"ec-1-6"
34203,"ec-1-5"
34206,"ec-1-6"
34215,"ec-2-1"
34218,"ec-1-6"
34227,"ec-1-6"
34229,"ec-1-6"
34236,"ec-1-6"
34238,"ec-2-2"
34239,"ec-1-6"
34241,"ec-1-5"
34247,"ec-1-6"
34251,"ec-1-6"
34255,"ec-1-6"
34258,"ec-1-6"
34261,"ec-1-6"
34266,"ec-1-1"
34268,"ec-1-6"
34270,"ec-2-1"
34271,"ec-1-5"
34272,"ec-1-6"
34274,"ec-1-5"
34275,"ec-1-6"
34276,"ec-1-6"
34283,"ec-1-6"
34284,"ec-1-5"
34286,"ec-1-5"
34293,"ec-1-6"
34294,"ec-1-6"
34302,"ec-1-6"
34307,"ec-1-6"
34321,"ec-1-6"
34326,"ec-2-1"
34330,"ec-1-6"
34333,"ec-1-6"
34339,"ec-1-6"
34342,"ec-1-6"
34344,"ec-1-6"
34347,"ec-1-6"
34350,"ec-1-6"
34351,"ec-1-5"
34353,"ec-1-6"
34354,"ec-1-6"
34367,"ec-1-6"
34368,"ec-2-2"
34370,"ec-1-6"
34372,"ec-1-6"
34376,"ec-1-6"
34383,"ec-1-6"
34394,"ec-1-6"
34395,"ec-2-2"
34397,"ec-2-1"
34399,"ec-1-6"
34403,"ec-1-6"
34404,"ec-1-6"
34411,"ec-1-6"
34412,"ec-2-2"
34413,"ec-1-6"
34414,"ec-1-6"
34416,"ec-1-6"
34425,"ec-1-6"
34428,"ec-1-6"
34432,"ec-1-6"
34435,"ec-1-6"
34441,"ec-1-6"
34445,"ec-1-6"
34446,"ec-1-6"
34447,"ec-1-6"
34455,"ec-1-6"
34457,"ec-1-6"
34458,"ec-1-2"
34459,"ec-1-5"
34461,"ec-1-6"
34465,"ec-2-2"
34468,"ec-2-2"
34474,"ec-1-6"
34479,"ec-1-6"
34484,"ec-1-6"
34486,"ec-1-6"
34497,"ec-1-6"
34501,"ec-1-1"
34513,"ec-1-6"
34521,"ec-1-6"
34522,"ec-1-6"
34525,"ec-1-1"
34530,"ec-1-6"
34531,"ec-1-6"
34534,"ec-1-6"
34535,"ec-1-1"
34539,"ec-1-6"
34540,"ec-1-6"
34541,"ec-1-6"
34542,"ec-1-6"
34547,"ec-1-5"
34549,"ec-1-6"
34552,"ec-1-6"
34554,"ec-2-1"
34556,"ec-1-6"
34557,"ec-1-5"
34558,"ec-1-6"
34562,"ec-1-6"
34563,"ec-1-6"
34564,"ec-1-6"
34570,"ec-1-6"
34583,"ec-1-6"
34586,"ec-1-6"
34593,"ec-1-6"
34594,"ec-1-6"
34599,"ec-1-6"
34601,"ec-1-6"
34612,"ec-1-6"
34616,"ec-1-6"
34633,"ec-1-6"
34634,"ec-1-5"
34642,"ec-1-6"
34643,"ec-1-6"
34651,"ec-1-6"
34659,"ec-1-6"
34661,"ec-1-5"
34663,"ec-1-5"
34665,"ec-2-2"
34669,"ec-1-6"
34676,"ec-2-1"
34683,"ec-2-2"
34684,"ec-1-6"
34686,"ec-1-6"
34693,"ec-1-6"
34696,"ec-1-6"
34715,"ec-2-2"
34716,"ec-1-6"
34719,"ec-1-5"
34720,"ec-1-6"
34721,"ec-1-6"
34722,"ec-1-6"
34727,"ec-1-6"
34729,"ec-1-5"
34740,"ec-1-6"
34744,"ec-1-6"
34746,"ec-1-6"
34748,"ec-1-6"
34753,"ec-1-6"
34757,"ec-1-6"
34762,"ec-2-2"
34763,"ec-1-6"
34764,"ec-1-6"
34778,"ec-1-6"
34784,"ec-1-6"
34787,"ec-1-6"
34792,"ec-2-1"
34794,"ec-2-2"
34795,"ec-1-6"
34804,"ec-1-6"
34805,"ec-1-6"
34808,"ec-2-1"
34809,"ec-2-2"
34812,"ec-1-6"
34813,"ec-1-6"
34814,"ec-1-6"
34815,"ec-1-1"
34817,"ec-1-6"
34824,"ec-1-5"
34825,"ec-1-6"
34826,"ec-1-6"
34827,"ec-1-6"
34837,"ec-1-6"
34838,"ec-1-6"
34846,"ec-1-6"
34856,"ec-1-6"
34857,"ec-1-6"
34864,"ec-1-6"
34870,"ec-1-6"
34871,"ec-1-6"
34875,"ec-2-2"
34876,"ec-2-2"
34879,"ec-1-6"
34884,"ec-1-6"
34890,"ec-1-6"
34891,"ec-1-6"
34894,"ec-1-6"
34895,"ec-1-6"
34904,"ec-1-6"
34908,"ec-1-6"
34911,"ec-2-2"
34927,"ec-1-6"
34930,"ec-1-5"
34933,"ec-1-6"
34942,"ec-1-6"
34943,"ec-1-6"
34945,"ec-1-6"
34951,"ec-1-6"
34952,"ec-1-6"
34953,"ec-1-6"
34955,"ec-1-6"
34963,"ec-1-6"
34964,"ec-2-1"
34969,"ec-2-1"
34974,"ec-2-1"
34976,"ec-1-6"
34977,"ec-1-6"
34978,"ec-1-6"
34983,"ec-1-6"
34991,"ec-1-6"
34992,"ec-1-6"
34995,"ec-1-6"
34996,"ec-1-6"
34998,"ec-1-3"
34999,"ec-1-1"
35006,"ec-1-6"
35015,"ec-1-6"
35020,"ec-1-6"
35021,"ec-2-1"
35023,"ec-1-6"
35028,"ec-1-6"
35037,"ec-1-6"
35047,"ec-1-6"
35055,"ec-1-6"
35062,"ec-1-5"
35070,"ec-1-6"
35071,"ec-1-5"
35083,"ec-1-5"
35087,"ec-2-1"
35092,"ec-1-6"
35103,"ec-1-6"
35104,"ec-1-6"
35111,"ec-1-6"
35113,"ec-1-6"
35125,"ec-1-6"
35128,"ec-1-6"
35130,"ec-1-5"
35139,"ec-1-6"
35140,"ec-1-2"
35149,"ec-1-6"
35154,"ec-2-2"
35156,"ec-1-6"
35159,"ec-1-1"
35160,"ec-2-2"
35161,"ec-1-6"
35162,"ec-2-1"
35169,"ec-1-6"
35183,"ec-1-6"
35187,"ec-1-6"
35207,"ec-1-6"
35208,"ec-2-1"
35210,"ec-1-6"
35218,"ec-1-6"
35222,"ec-2-1"
35231,"ec-1-6"
35238,"ec-1-5"
35247,"ec-1-6"
35252,"ec-1-6"
35253,"ec-1-6"
35263,"ec-1-6"
35265,"ec-1-5"
35268,"ec-1-3"
35274,"ec-1-6"
35275,"ec-1-6"
35279,"ec-1-6"
35283,"ec-1-2"
35290,"ec-1-6"
35292,"ec-1-6"
35299,"ec-1-5"
35305,"ec-2-2"
35307,"ec-1-5"
35308,"ec-1-6"
35312,"ec-2-2"
35313,"ec-2-2"
35326,"ec-1-6"
35329,"ec-1-6"
35333,"ec-1-6"
35360,"ec-1-6"
35361,"ec-1-6"
35363,"ec-1-6"
35368,"ec-1-6"
35370,"ec-1-6"
35376,"ec-1-2"
35383,"ec-1-4"
35385,"ec-1-6"
35393,"ec-1-6"
35397,"ec-1-1"
35400,"ec-1-6"
35416,"ec-1-6"
35424,"ec-1-2"
35438,"ec-1-6"
35442,"ec-1-6"
35444,"ec-1-5"
35445,"ec-1-2"
35452,"ec-1-6"
35460,"ec-1-6"
35466,"ec-1-6"
35467,"ec-1-6"
35470,"ec-1-6"
35471,"ec-1-6"
35480,"ec-2-1"
35490,"ec-1-4"
35492,"ec-1-6"
35493,"ec-1-6"
35506,"ec-1-6"
35510,"ec-1-6"
35511,"ec-1-6"
35512,"ec-1-2"
35515,"ec-2-1"
35516,"ec-1-6"
35517,"ec-2-1"
35518,"ec-1-6"
35522,"ec-1-6"
35525,"ec-2-1"
35532,"ec-1-6"
35534,"ec-2-1"
35540,"ec-1-5"
35543,"ec-1-6"
35546,"ec-1-5"
35552,"ec-1-6"
35554,"ec-1-6"
35555,"ec-1-6"
35556,"ec-2-1"
35558,"ec-1-6"
35560,"ec-1-6"
35563,"ec-1-6"
35566,"ec-1-6"
35572,"ec-1-6"
35574,"ec-1-6"
35578,"ec-1-6"
35580,"ec-1-6"
35583,"ec-1-6"
35587,"ec-1-6"
35597,"ec-1-6"
35600,"ec-1-5"
35606,"ec-1-6"
35614,"ec-1-6"
35618,"ec-1-6"
35625,"ec-1-6"
35628,"ec-1-6"
35632,"ec-1-6"
35644,"ec-1-6"
35646,"ec-1-5"
35653,"ec-1-6"
35658,"ec-1-5"
35669,"ec-1-6"
35672,"ec-1-6"
35678,"ec-1-6"
35686,"ec-1-6"
35689,"ec-1-6"
35702,"ec-1-6"
35712,"ec-1-6"
35728,"ec-1-6"
35738,"ec-1-6"
35740,"ec-1-6"
35746,"ec-1-6"
35747,"ec-1-6"
35751,"ec-1-5"
35756,"ec-1-2"
35758,"ec-1-6"
35763,"ec-1-6"
35767,"ec-2-1"
35770,"ec-1-6"
